Loan Name,Lender,GL #,Loan #,Description,Type,Unit Numbers,How Paid,Origination Date,Maturity Date,Term (months),Rate,Monthly Payment,Original Balance,Beginning Loan,Downpayment,Pmt #,Pmt Date,Payment,Principal,Interest,Balance,Notes,Source File,Layout
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,19,6/1/2025,"$15,302.47","$15,302.47",$0.00,"$321,352.01",Jun25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,20,7/1/2025,"$15,302.47","$15,302.47",$0.00,"$306,049.54",Jul25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,21,8/1/2025,"$15,302.47","$15,302.47",$0.00,"$290,747.07",Aug25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,22,9/1/2025,"$15,302.47","$15,302.47",$0.00,"$275,444.60",Sep25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,23,10/1/2025,"$15,302.47","$15,302.47",$0.00,"$260,142.13",Oct25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,24,11/1/2025,"$15,302.47","$15,302.47",$0.00,"$244,839.66",Nov25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,25,12/1/2025,"$15,302.47","$15,302.47",$0.00,"$229,537.19",Dec25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,26,1/1/2026,"$15,302.47","$15,302.47",$0.00,"$214,234.72",Jan26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,27,2/1/2026,"$15,302.47","$15,302.47",$0.00,"$198,932.25",Feb26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,28,3/1/2026,"$15,302.47","$15,302.47",$0.00,"$183,629.78",Mar26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,29,4/1/2026,"$15,302.47","$15,302.47",$0.00,"$168,327.31",Apr26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,30,5/1/2026,"$15,302.47","$15,302.47",$0.00,"$153,024.84",May26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,31,6/1/2026,"$15,302.47","$15,302.47",$0.00,"$137,722.37",Jun26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,32,7/1/2026,"$15,302.47","$15,302.47",$0.00,"$122,419.90",Jul26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,33,8/1/2026,"$15,302.47","$15,302.47",$0.00,"$107,117.43",Aug26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,34,9/1/2026,"$15,302.47","$15,302.47",$0.00,"$91,814.96",Sep26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,35,10/1/2026,"$15,302.47","$15,302.47",$0.00,"$76,512.49",Oct26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,36,11/1/2026,"$15,302.47","$15,302.47",$0.00,"$61,210.02",Nov26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,37,12/1/2026,"$15,302.47","$15,302.47",$0.00,"$45,907.55",Dec26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,38,1/1/2027,"$15,302.47","$15,302.47",$0.00,"$30,605.08",Jan27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,39,2/1/2027,"$15,302.47","$15,302.47",$0.00,"$15,302.61",Feb27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,40,3/1/2027,"$15,302.61","$15,302.61",$0.00,$0.00,Mar27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,,4/1/2027,$0.00,$0.00,$0.00,$0.00,Apr27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,,5/1/2027,$0.00,$0.00,$0.00,$0.00,May27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH3,Constellation,08-2925-000-000-00,Solar Project,11th St - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$15,302.47","$612,098.94",,,,6/1/2027,$0.00,$0.00,$0.00,$0.00,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH3.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,1,12/1/2023,"$11,544.21","$11,544.21",$0.00,"$450,224.38",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,2,1/1/2024,"$11,544.21","$11,544.21",$0.00,"$438,680.17",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,3,2/1/2024,"$11,544.21","$11,544.21",$0.00,"$427,135.96",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,4,3/1/2024,"$11,544.21","$11,544.21",$0.00,"$415,591.75",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,5,4/1/2024,"$11,544.21","$11,544.21",$0.00,"$404,047.54",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,6,5/1/2024,"$11,544.21","$11,544.21",$0.00,"$392,503.33",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,7,6/1/2024,"$11,544.21","$11,544.21",$0.00,"$380,959.12",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,8,7/1/2024,"$11,544.21","$11,544.21",$0.00,"$369,414.91",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,9,8/1/2024,"$11,544.21","$11,544.21",$0.00,"$357,870.70",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,10,9/1/2024,"$11,544.21","$11,544.21",$0.00,"$346,326.49",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,11,10/1/2024,"$11,544.21","$11,544.21",$0.00,"$334,782.28",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,12,11/1/2024,"$11,544.21","$11,544.21",$0.00,"$323,238.07",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,13,12/1/2024,"$11,544.21","$11,544.21",$0.00,"$311,693.86",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,14,1/1/2025,"$11,544.21","$11,544.21",$0.00,"$300,149.65",Jan25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,15,2/1/2025,"$11,544.21","$11,544.21",$0.00,"$288,605.44",Feb25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,16,3/1/2025,"$11,544.21","$11,544.21",$0.00,"$277,061.23",Mar25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,17,4/1/2025,"$11,544.21","$11,544.21",$0.00,"$265,517.02",Apr25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,18,5/1/2025,"$11,544.21","$11,544.21",$0.00,"$253,972.81",May25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,19,6/1/2025,"$11,544.21","$11,544.21",$0.00,"$242,428.60",Jun25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,20,7/1/2025,"$11,544.21","$11,544.21",$0.00,"$230,884.39",Jul25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,21,8/1/2025,"$11,544.21","$11,544.21",$0.00,"$219,340.18",Aug25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,22,9/1/2025,"$11,544.21","$11,544.21",$0.00,"$207,795.97",Sep25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,23,10/1/2025,"$11,544.21","$11,544.21",$0.00,"$196,251.76",Oct25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,24,11/1/2025,"$11,544.21","$11,544.21",$0.00,"$184,707.55",Nov25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,25,12/1/2025,"$11,544.21","$11,544.21",$0.00,"$173,163.34",Dec25,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,26,1/1/2026,"$11,544.21","$11,544.21",$0.00,"$161,619.13",Jan26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,27,2/1/2026,"$11,544.21","$11,544.21",$0.00,"$150,074.92",Feb26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,28,3/1/2026,"$11,544.21","$11,544.21",$0.00,"$138,530.71",Mar26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,29,4/1/2026,"$11,544.21","$11,544.21",$0.00,"$126,986.50",Apr26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,30,5/1/2026,"$11,544.21","$11,544.21",$0.00,"$115,442.29",May26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,31,6/1/2026,"$11,544.21","$11,544.21",$0.00,"$103,898.08",Jun26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,32,7/1/2026,"$11,544.21","$11,544.21",$0.00,"$92,353.87",Jul26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,33,8/1/2026,"$11,544.21","$11,544.21",$0.00,"$80,809.66",Aug26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,34,9/1/2026,"$11,544.21","$11,544.21",$0.00,"$69,265.45",Sep26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,35,10/1/2026,"$11,544.21","$11,544.21",$0.00,"$57,721.24",Oct26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,36,11/1/2026,"$11,544.21","$11,544.21",$0.00,"$46,177.03",Nov26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,37,12/1/2026,"$11,544.21","$11,544.21",$0.00,"$34,632.82",Dec26,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,38,1/1/2027,"$11,544.21","$11,544.21",$0.00,"$23,088.61",Jan27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,39,2/1/2027,"$11,544.21","$11,544.21",$0.00,"$11,544.40",Feb27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,40,3/1/2027,"$11,544.40","$11,544.40",$0.00,$0.00,Mar27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,,4/1/2027,$0.00,$0.00,$0.00,$0.00,Apr27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,,5/1/2027,$0.00,$0.00,$0.00,$0.00,May27,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Constellation Solar-MH5,Constellation,10-2925-000-000-00,Solar Project,Harrison  - Solar,,,,12/1/2023,3/1/2027,40,0.00%,"$11,544.21","$461,768.59",,,,6/1/2027,$0.00,$0.00,$0.00,$0.00,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Constellation Solar-MH5.csv,explicit
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,1,10/1/2025,"$6,523.75","$3,870.96","$2,652.79","$238,101.56",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,2,11/1/2025,"$6,523.75","$3,912.87","$2,610.88","$234,188.69",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,3,12/1/2025,"$6,523.75","$3,955.22","$2,568.53","$230,233.47",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,4,1/1/2026,"$6,523.75","$3,912.86","$2,610.89","$226,320.61",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,5,2/1/2026,"$6,523.75","$4,041.32","$2,482.43","$222,279.29",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,6,3/1/2026,"$6,523.75","$4,085.06","$2,438.69","$218,194.23",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,7,4/1/2026,"$6,523.75","$4,129.29","$2,394.46","$214,064.94",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,8,5/1/2026,"$6,523.75","$4,173.98","$2,349.77","$209,890.96",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
Daimler- 2 KW W900L 2022,Daimler,02-2920-000-080-00,377553,Daimler- 2 KW W900L 2022,Debt,828-829,,10/4/2025,9/4/2029,48,12.99%,"$6,523.75","$241,972.52","$241,972.52",,9,6/1/2026,"$6,523.75","$4,219.17","$2,304.58","$205,671.79",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - Daimler- 2 KW W900L 2022.csv,standard
